2;arms_factory;5064;9.500000;891;-1.570000;0
2;arms_factory;5062;9.600000;863;-1.570000;0
2;arms_factory;5060;9.600000;878;-1.570000;0
2;arms_factory;5068;9.900000;843;-1.570000;0
2;industrial_complex;5078;9.900000;851;-1.570000;0
2;industrial_complex;5071;9.800000;849;-1.570000;0
2;industrial_complex;5051;9.900000;834;-1.570000;0
2;industrial_complex;5070;9.800000;847;-1.570000;0
2;industrial_complex;5051;9.900000;837;-1.570000;0
2;industrial_complex;5073;9.800000;848;-1.570000;0
2;air_base;5072;9.800000;848;-1.570000;0
2;bunker;5064;9.700000;852;-1.570000;0
2;bunker;5088;9.800000;855;-1.570000;0
2;bunker;5073;9.700000;855;-1.570000;0
2;coastal_bunker;5064;9.500000;894;-1.570000;0
2;coastal_bunker;5065;9.900000;841;-1.570000;0
2;coastal_bunker;5060;9.600000;865;-1.570000;0
2;dockyard;5063;9.900000;840;-1.570000;0
2;naval_base_spawn;5088;9.600000;872;-1.570000;12091
2;naval_base_spawn;5051;9.900000;837;-1.570000;12087
2;naval_base_spawn;5061;9.600000;859;-1.570000;12076
2;anti_air_building;5069;9.700000;858;-1.570000;0
2;anti_air_building;5057;10.000000;838;-1.570000;0
2;anti_air_building;5060;9.600000;883;-1.570000;0
2;synthetic_refinery;5069;9.800000;848;-1.570000;0
2;nuclear_reactor_spawn;5062;9.900000;841;-1.570000;0
2;rocket_site_spawn;5069;9.800000;849;-1.570000;0
2;radar_station;5069;9.800000;854;-1.570000;0
2;fuel_silo;5067;9.600000;881;-1.570000;0
2;floating_harbor;5101;9.800000;856;-1.570000;0
2;stronghold_network;5096;9.800000;859;-1.570000;0
2;special_project_facility_spawn;5069;9.700000;857;-1.570000;0
2;special_project_facility_spawn;5070;9.600000;881;-1.570000;0
2;special_project_facility_spawn;5084;9.900000;851;-1.570000;0
3;supply_node;3966;10.300000;602;-1.570000;0
3;supply_node;4017;9.900000;598;-1.570000;0
3;supply_node;4025;9.600000;622;-1.570000;0
3;supply_node;3994;9.700000;625;-1.570000;0
3;supply_node;3980;9.700000;633;-1.570000;0
3;supply_node;3983;9.700000;630;-1.570000;0
3;supply_node;4028;9.600000;621;-1.570000;0
3;supply_node;3981;9.700000;632;-1.570000;0
3;supply_node;4018;9.600000;624;-1.570000;0
3;supply_node;4057;9.600000;612;-1.570000;0
3;supply_node;4038;9.600000;616;-1.570000;0
3;supply_node;4071;9.600000;613;-1.570000;0
3;supply_node;4021;9.500000;625;-1.570000;0
3;supply_node;3997;9.700000;623;-1.570000;0
3;arms_factory;3948;10.400000;612;-1.570000;0
3;arms_factory;3983;9.900000;620;-1.570000;0
3;arms_factory;4056;9.900000;577;-1.570000;0
3;arms_factory;3951;10.800000;601;-1.570000;0
3;arms_factory;3965;10.300000;613;-1.570000;0
3;arms_factory;3982;9.900000;624;-1.570000;0
3;industrial_complex;4035;9.700000;608;-1.570000;0
3;industrial_complex;4036;10.000000;559;-1.570000;0
3;industrial_complex;4066;9.700000;597;-1.570000;0
3;industrial_complex;3946;10.400000;613;-1.570000;0
3;industrial_complex;3978;10.200000;586;-1.570000;0
3;industrial_complex;3966;10.300000;612;-1.570000;0
3;air_base;3975;10.100000;603;-1.570000;0
3;bunker;3999;10.000000;589;-1.570000;0
3;bunker;3959;10.400000;605;-1.570000;0
3;bunker;4009;10.000000;582;-1.570000;0
3;bunker;3991;10.100000;578;-1.570000;0
3;bunker;4026;9.600000;619;-1.570000;0
3;bunker;4050;9.600000;611;-1.570000;0
3;bunker;3992;10.000000;603;-1.570000;0
3;bunker;3948;10.600000;609;-1.570000;0
3;bunker;3963;10.300000;614;-1.570000;0
3;bunker;4046;10.000000;560;-1.570000;0
3;bunker;4032;9.900000;590;-1.570000;0
3;bunker;4001;10.000000;588;-1.570000;0
3;bunker;3994;9.800000;616;-1.570000;0
3;bunker;3998;10.200000;582;-1.570000;0
3;coastal_bunker;4007;9.700000;619;-1.570000;0
3;coastal_bunker;4036;9.600000;616;-1.570000;0
3;coastal_bunker;3989;9.700000;627;-1.570000;0
3;coastal_bunker;4046;9.600000;615;-1.570000;0
3;dockyard;4065;9.600000;611;-1.570000;0
3;naval_base_spawn;4004;9.700000;620;-1.570000;11170
3;naval_base_spawn;4024;9.600000;623;-1.570000;11166
3;naval_base_spawn;3984;9.700000;630;-1.570000;11170
3;naval_base_spawn;4054;9.600000;613;-1.570000;11166
3;anti_air_building;3990;9.900000;610;-1.570000;0
3;anti_air_building;4021;10.000000;559;-1.570000;0
3;anti_air_building;4005;10.000000;592;-1.570000;0
3;synthetic_refinery;3966;10.300000;609;-1.570000;0
3;nuclear_reactor_spawn;3987;10.000000;602;-1.570000;0
3;rocket_site_spawn;4039;10.000000;576;-1.570000;0
3;radar_station;3947;10.600000;609;-1.570000;0
3;fuel_silo;3957;10.400000;592;-1.570000;0
3;floating_harbor;4010;9.700000;618;-1.570000;0
3;stronghold_network;4048;9.900000;579;-1.570000;0
3;special_project_facility_spawn;3998;10.200000;581;-1.570000;0
3;special_project_facility_spawn;3992;10.100000;567;-1.570000;0
3;special_project_facility_spawn;4008;10.000000;586;-1.570000;0
3;special_project_facility_spawn;3997;9.900000;605;-1.570000;0
3;special_project_facility_spawn;4005;10.000000;594;-1.570000;0
3;special_project_facility_spawn;4042;9.600000;611;-1.570000;0
3;special_project_facility_spawn;3969;10.200000;584;-1.570000;0
3;special_project_facility_spawn;4033;9.900000;568;-1.570000;0
3;special_project_facility_spawn;4056;9.600000;603;-1.570000;0
3;special_project_facility_spawn;4045;10.100000;558;-1.570000;0
3;special_project_facility_spawn;4006;10.000000;590;-1.570000;0
3;special_project_facility_spawn;4024;9.700000;609;-1.570000;0
3;special_project_facility_spawn;4036;9.700000;606;-1.570000;0
3;special_project_facility_spawn;4017;10.100000;570;-1.570000;0
4;supply_node;4631;9.600000;358;-1.570000;0
4;supply_node;4659;9.600000;343;-1.570000;0
4;supply_node;4691;9.600000;332;-1.570000;0
4;supply_node;4623;9.600000;360;-1.570000;0
4;supply_node;4670;9.600000;338;-1.570000;0
4;supply_node;4667;9.600000;339;-1.570000;0
4;supply_node;4671;9.600000;337;-1.570000;0
4;supply_node;4627;9.600000;359;-1.570000;0
4;supply_node;4641;9.700000;354;-1.570000;0
4;supply_node;4632;9.600000;357;-1.570000;0
4;supply_node;4627;9.600000;359;-1.570000;0
4;supply_node;4628;9.600000;359;-1.570000;0
4;supply_node;4676;9.600000;335;-1.570000;0
4;supply_node;4679;9.600000;334;-1.570000;0
4;supply_node;4667;9.600000;339;-1.570000;0
4;supply_node;4627;9.600000;359;-1.570000;0
4;supply_node;4661;9.600000;343;-1.570000;0
4;supply_node;4649;9.600000;348;-1.570000;0
4;supply_node;4662;9.600000;342;-1.570000;0
4;supply_node;4620;9.600000;360;-1.570000;0
4;supply_node;4647;9.600000;350;-1.570000;0
4;supply_node;4648;9.600000;349;-1.570000;0
4;supply_node;4677;9.600000;335;-1.570000;0
4;supply_node;4638;9.700000;356;-1.570000;0
4;supply_node;4691;9.600000;332;-1.570000;0
4;supply_node;4665;9.600000;341;-1.570000;0
4;supply_node;4669;9.600000;338;-1.570000;0
4;supply_node;4625;9.600000;360;-1.570000;0
4;supply_node;4634;9.600000;356;-1.570000;0
4;supply_node;4638;9.700000;356;-1.570000;0
4;supply_node;4624;9.600000;360;-1.570000;0
4;supply_node;4664;9.600000;341;-1.570000;0
4;supply_node;4675;9.600000;335;-1.570000;0
4;arms_factory;4652;10.700000;400;-1.570000;0
4;arms_factory;4617;10.700000;416;-1.570000;0
4;arms_factory;4683;13.000000;427;-1.570000;0
4;arms_factory;4640;11.000000;405;-1.570000;0
4;arms_factory;4718;11.700000;436;-1.570000;0
4;arms_factory;4695;10.200000;371;-1.570000;0
4;industrial_complex;4718;11.600000;411;-1.570000;0
4;industrial_complex;4677;13.100000;456;-1.570000;0
4;industrial_complex;4690;12.500000;414;-1.570000;0
4;industrial_complex;4618;10.800000;418;-1.570000;0
4;industrial_complex;4711;12.000000;435;-1.570000;0
4;industrial_complex;4661;10.100000;370;-1.570000;0
4;air_base;4632;9.600000;357;-1.570000;0
4;bunker;4654;9.700000;351;-1.570000;0
4;bunker;4689;10.400000;379;-1.570000;0
4;bunker;4659;12.600000;460;-1.570000;0
4;bunker;4721;11.700000;437;-1.570000;0
4;bunker;4681;9.600000;337;-1.570000;0
4;bunker;4662;13.500000;465;-1.570000;0
4;bunker;4702;13.000000;440;-1.570000;0
4;bunker;4737;10.800000;387;-1.570000;0
4;bunker;4686;10.500000;380;-1.570000;0
4;bunker;4678;11.700000;416;-1.570000;0
4;bunker;4730;10.700000;377;-1.570000;0
4;bunker;4645;9.600000;352;-1.570000;0
4;bunker;4722;11.400000;404;-1.570000;0
4;bunker;4644;11.100000;436;-1.570000;0
4;bunker;4639;11.000000;403;-1.570000;0
4;bunker;4713;11.800000;418;-1.570000;0
4;bunker;4731;11.500000;427;-1.570000;0
4;bunker;4635;10.500000;386;-1.570000;0
4;bunker;4690;13.100000;418;-1.570000;0
4;bunker;4647;11.800000;456;-1.570000;0
4;bunker;4678;13.000000;459;-1.570000;0
4;bunker;4711;11.800000;405;-1.570000;0
4;bunker;4744;11.000000;400;-1.570000;0
4;bunker;4639;10.100000;372;-1.570000;0
4;bunker;4664;13.500000;465;-1.570000;0
4;bunker;4665;11.100000;418;-1.570000;0
4;bunker;4707;11.700000;402;-1.570000;0
4;bunker;4648;12.200000;461;-1.570000;0
4;bunker;4637;11.000000;437;-1.570000;0
4;bunker;4679;13.100000;457;-1.570000;0
4;bunker;4631;10.000000;374;-1.570000;0
4;bunker;4655;9.800000;356;-1.570000;0
4;bunker;4674;10.000000;362;-1.570000;0
4;coastal_bunker;4693;9.600000;332;-1.570000;0
4;coastal_bunker;4650;9.600000;347;-1.570000;0
4;coastal_bunker;4671;9.600000;337;-1.570000;0
4;coastal_bunker;4630;9.600000;359;-1.570000;0
4;dockyard;4645;9.600000;351;-1.570000;0
4;naval_base_spawn;4691;9.600000;332;-1.570000;12271
4;naval_base_spawn;4649;9.600000;348;-1.570000;12271
4;naval_base_spawn;4661;9.600000;343;-1.570000;12271
4;naval_base_spawn;4633;9.600000;357;-1.570000;12271
4;anti_air_building;4715;10.700000;379;-1.570000;0
4;anti_air_building;4645;11.100000;434;-1.570000;0
4;anti_air_building;4671;10.000000;362;-1.570000;0
4;synthetic_refinery;4639;10.900000;407;-1.570000;0
4;nuclear_reactor_spawn;4657;11.500000;438;-1.570000;0
4;rocket_site_spawn;4703;10.300000;373;-1.570000;0
4;radar_station;4660;11.000000;418;-1.570000;0
4;fuel_silo;4672;11.700000;428;-1.570000;0
4;floating_harbor;4637;9.600000;356;-1.570000;0
4;stronghold_network;4647;10.000000;369;-1.570000;0
4;special_project_facility_spawn;4647;11.700000;446;-1.570000;0
4;special_project_facility_spawn;4644;11.900000;450;-1.570000;0
4;special_project_facility_spawn;4637;10.800000;399;-1.570000;0
4;special_project_facility_spawn;4662;10.100000;369;-1.570000;0
4;special_project_facility_spawn;4620;11.000000;417;-1.570000;0
4;special_project_facility_spawn;4695;11.000000;389;-1.570000;0
4;special_project_facility_spawn;4674;12.800000;453;-1.570000;0
4;special_project_facility_spawn;4613;10.600000;399;-1.570000;0
4;special_project_facility_spawn;4701;11.000000;386;-1.570000;0
4;special_project_facility_spawn;4646;11.900000;460;-1.570000;0
4;special_project_facility_spawn;4681;10.900000;400;-1.570000;0
4;special_project_facility_spawn;4632;10.500000;414;-1.570000;0
4;special_project_facility_spawn;4676;10.900000;401;-1.570000;0
4;special_project_facility_spawn;4678;13.100000;456;-1.570000;0
4;special_project_facility_spawn;4664;11.100000;422;-1.570000;0
4;special_project_facility_spawn;4744;11.700000;424;-1.570000;0
4;special_project_facility_spawn;4648;12.000000;450;-1.570000;0
4;special_project_facility_spawn;4688;12.900000;419;-1.570000;0
4;special_project_facility_spawn;4725;11.300000;406;-1.570000;0
4;special_project_facility_spawn;4682;9.900000;354;-1.570000;0
4;special_project_facility_spawn;4679;9.700000;341;-1.570000;0
4;special_project_facility_spawn;4622;10.800000;422;-1.570000;0
4;special_project_facility_spawn;4630;11.000000;420;-1.570000;0
4;special_project_facility_spawn;4653;10.900000;408;-1.570000;0
4;special_project_facility_spawn;4668;10.500000;383;-1.570000;0
4;special_project_facility_spawn;4677;12.500000;434;-1.570000;0
4;special_project_facility_spawn;4616;10.700000;416;-1.570000;0
4;special_project_facility_spawn;4633;10.200000;378;-1.570000;0
4;special_project_facility_spawn;4650;10.800000;418;-1.570000;0
4;special_project_facility_spawn;4617;10.700000;396;-1.570000;0
4;special_project_facility_spawn;4646;11.500000;441;-1.570000;0
4;special_project_facility_spawn;4635;11.000000;432;-1.570000;0
4;special_project_facility_spawn;4750;10.900000;395;-1.570000;0
5;supply_node;4437;9.800000;793;-1.570000;0
5;supply_node;4429;9.600000;777;-1.570000;0
5;supply_node;4433;9.700000;783;-1.570000;0
5;supply_node;4432;9.700000;781;-1.570000;0
5;supply_node;4438;9.800000;800;-1.570000;0
5;supply_node;4437;9.800000;793;-1.570000;0
5;supply_node;4430;9.700000;779;-1.570000;0
5;supply_node;4437;9.800000;793;-1.570000;0
5;supply_node;4434;9.700000;785;-1.570000;0
5;supply_node;4437;9.800000;792;-1.570000;0
5;supply_node;4434;9.700000;785;-1.570000;0
5;supply_node;4431;9.700000;780;-1.570000;0
5;supply_node;4440;9.900000;796;-1.570000;0
5;supply_node;4436;9.700000;788;-1.570000;0
5;supply_node;4437;9.800000;801;-1.570000;0
5;supply_node;4429;9.600000;777;-1.570000;0
5;supply_node;4440;9.900000;796;-1.570000;0
5;supply_node;4436;9.700000;791;-1.570000;0
5;supply_node;4438;9.800000;800;-1.570000;0
5;supply_node;4430;9.700000;779;-1.570000;0
5;supply_node;4439;9.800000;798;-1.570000;0
5;supply_node;4437;9.800000;802;-1.570000;0
5;supply_node;4434;9.700000;785;-1.570000;0
5;supply_node;4434;9.700000;785;-1.570000;0
5;supply_node;4438;9.800000;794;-1.570000;0
5;supply_node;4436;9.700000;787;-1.570000;0
5;supply_node;4437;9.800000;801;-1.570000;0
5;arms_factory;4503;10.500000;833;-1.570000;0
5;arms_factory;4447;10.100000;793;-1.570000;0
5;arms_factory;4464;10.700000;767;-1.570000;0
5;arms_factory;4500;10.400000;825;-1.570000;0
5;arms_factory;4516;10.800000;777;-1.570000;0
5;arms_factory;4532;10.500000;823;-1.570000;0
5;industrial_complex;4505;10.800000;758;-1.570000;0
5;industrial_complex;4530;10.500000;843;-1.570000;0
5;industrial_complex;4465;10.900000;800;-1.570000;0
5;industrial_complex;4501;10.300000;823;-1.570000;0
5;industrial_complex;4520;10.600000;830;-1.570000;0
5;industrial_complex;4465;10.600000;776;-1.570000;0
5;air_base;4475;10.800000;842;-1.570000;0
5;bunker;4557;10.800000;790;-1.570000;0
5;bunker;4453;10.400000;822;-1.570000;0
5;bunker;4493;10.200000;858;-1.570000;0
5;bunker;4522;10.600000;828;-1.570000;0
5;bunker;4508;10.300000;854;-1.570000;0
5;bunker;4572;10.600000;802;-1.570000;0
5;bunker;4528;10.400000;809;-1.570000;0
5;bunker;4490;10.600000;830;-1.570000;0
5;bunker;4513;10.600000;832;-1.570000;0
5;bunker;4521;10.600000;761;-1.570000;0
5;bunker;4480;11.800000;779;-1.570000;0
5;bunker;4531;10.500000;824;-1.570000;0
5;bunker;4491;10.200000;857;-1.570000;0
5;bunker;4531;10.300000;809;-1.570000;0
5;bunker;4458;10.400000;798;-1.570000;0
5;bunker;4475;10.700000;831;-1.570000;0
5;bunker;4457;10.600000;805;-1.570000;0
5;bunker;4520;10.600000;755;-1.570000;0
5;bunker;4532;10.300000;810;-1.570000;0
5;bunker;4522;10.500000;784;-1.570000;0
5;bunker;4509;10.800000;744;-1.570000;0
5;bunker;4543;10.500000;799;-1.570000;0
5;bunker;4472;10.600000;838;-1.570000;0
5;bunker;4459;10.500000;771;-1.570000;0
5;bunker;4535;10.400000;807;-1.570000;0
5;bunker;4505;10.200000;868;-1.570000;0
5;bunker;4498;10.800000;742;-1.570000;0
5;coastal_bunker;4433;9.700000;783;-1.570000;0
5;dockyard;4439;9.800000;795;-1.570000;0
5;naval_base_spawn;4437;9.800000;793;-1.570000;11479
5;anti_air_building;4545;10.500000;801;-1.570000;0
5;anti_air_building;4515;10.600000;751;-1.570000;0
5;anti_air_building;4503;10.100000;856;-1.570000;0
5;synthetic_refinery;4484;11.700000;760;-1.570000;0
5;nuclear_reactor_spawn;4534;10.500000;765;-1.570000;0
5;rocket_site_spawn;4468;11.000000;814;-1.570000;0
5;radar_station;4533;10.300000;807;-1.570000;0
5;fuel_silo;4483;10.500000;825;-1.570000;0
5;floating_harbor;4436;9.700000;788;-1.570000;0
5;stronghold_network;4469;10.600000;838;-1.570000;0
5;special_project_facility_spawn;4550;10.600000;803;-1.570000;0
5;special_project_facility_spawn;4490;11.100000;785;-1.570000;0
5;special_project_facility_spawn;4512;10.700000;764;-1.570000;0
5;special_project_facility_spawn;4490;11.400000;791;-1.570000;0
5;special_project_facility_spawn;4485;11.900000;759;-1.570000;0
5;special_project_facility_spawn;4470;11.400000;791;-1.570000;0
5;special_project_facility_spawn;4480;10.200000;855;-1.570000;0
5;special_project_facility_spawn;4485;10.300000;860;-1.570000;0
5;special_project_facility_spawn;4465;11.200000;808;-1.570000;0
5;special_project_facility_spawn;4518;10.600000;786;-1.570000;0
5;special_project_facility_spawn;4525;10.400000;776;-1.570000;0
5;special_project_facility_spawn;4462;10.500000;772;-1.570000;0
5;special_project_facility_spawn;4507;10.900000;793;-1.570000;0
5;special_project_facility_spawn;4536;10.400000;801;-1.570000;0
5;special_project_facility_spawn;4500;11.000000;763;-1.570000;0
5;special_project_facility_spawn;4497;10.800000;785;-1.570000;0
5;special_project_facility_spawn;4515;10.600000;805;-1.570000;0
5;special_project_facility_spawn;4515;10.600000;804;-1.570000;0
5;special_project_facility_spawn;4497;10.300000;841;-1.570000;0
5;special_project_facility_spawn;4488;11.100000;746;-1.570000;0
5;special_project_facility_spawn;4556;10.600000;812;-1.570000;0
5;special_project_facility_spawn;4568;10.800000;794;-1.570000;0
5;special_project_facility_spawn;4572;10.600000;805;-1.570000;0
5;special_project_facility_spawn;4548;10.500000;795;-1.570000;0
5;special_project_facility_spawn;4500;10.800000;772;-1.570000;0
5;special_project_facility_spawn;4483;11.600000;779;-1.570000;0
5;special_project_facility_spawn;4468;11.400000;790;-1.570000;0
6;supply_node;4302;10.900000;406;-1.570000;0
6;supply_node;4361;10.000000;437;-1.570000;0
6;supply_node;4360;10.100000;435;-1.570000;0
6;supply_node;4350;9.900000;410;-1.570000;0
6;supply_node;4362;10.000000;438;-1.570000;0
6;supply_node;4347;10.000000;404;-1.570000;0
6;supply_node;4344;10.100000;396;-1.570000;0
6;supply_node;4360;10.100000;435;-1.570000;0
6;supply_node;4358;10.100000;430;-1.570000;0
6;supply_node;4358;10.100000;426;-1.570000;0
6;supply_node;4347;10.000000;406;-1.570000;0
6;supply_node;4348;10.000000;408;-1.570000;0
6;supply_node;4358;10.000000;423;-1.570000;0
6;supply_node;4345;10.100000;398;-1.570000;0
6;supply_node;4355;9.900000;417;-1.570000;0
6;supply_node;4348;10.000000;408;-1.570000;0
6;supply_node;4361;10.000000;437;-1.570000;0
6;supply_node;4359;10.100000;434;-1.570000;0
6;supply_node;4364;10.000000;439;-1.570000;0
6;supply_node;4360;10.100000;435;-1.570000;0
6;supply_node;4347;10.000000;404;-1.570000;0
6;arms_factory;4272;10.500000;431;-1.570000;0
6;arms_factory;4336;10.400000;412;-1.570000;0
6;arms_factory;4313;10.700000;408;-1.570000;0
6;arms_factory;4304;10.700000;411;-1.570000;0
6;arms_factory;4320;10.900000;408;-1.570000;0
6;arms_factory;4306;11.100000;493;-1.570000;0
6;industrial_complex;4333;10.600000;407;-1.570000;0
6;industrial_complex;4354;10.500000;449;-1.570000;0
6;industrial_complex;4318;11.200000;402;-1.570000;0
6;industrial_complex;4325;10.400000;421;-1.570000;0
6;industrial_complex;4316;10.600000;420;-1.570000;0
6;industrial_complex;4338;11.000000;459;-1.570000;0
6;air_base;4336;10.800000;469;-1.570000;0
6;bunker;4295;10.500000;422;-1.570000;0
6;bunker;4355;10.400000;448;-1.570000;0
6;bunker;4337;10.500000;395;-1.570000;0
6;bunker;4337;10.800000;467;-1.570000;0
6;bunker;4337;10.300000;414;-1.570000;0
6;bunker;4305;11.000000;514;-1.570000;0
6;bunker;4317;10.800000;467;-1.570000;0
6;bunker;4294;11.400000;494;-1.570000;0
6;bunker;4332;10.800000;481;-1.570000;0
6;bunker;4330;10.500000;445;-1.570000;0
6;bunker;4329;10.600000;494;-1.570000;0
6;bunker;4317;10.700000;454;-1.570000;0
6;bunker;4327;10.800000;481;-1.570000;0
6;bunker;4304;10.800000;418;-1.570000;0
6;bunker;4297;10.900000;454;-1.570000;0
6;bunker;4297;11.300000;509;-1.570000;0
6;bunker;4299;11.200000;511;-1.570000;0
6;bunker;4344;10.400000;433;-1.570000;0
6;bunker;4292;11.700000;502;-1.570000;0
6;bunker;4309;10.900000;460;-1.570000;0
6;bunker;4304;10.500000;434;-1.570000;0
6;coastal_bunker;4347;10.000000;402;-1.570000;0
6;coastal_bunker;4361;10.000000;437;-1.570000;0
6;dockyard;4345;10.100000;398;-1.570000;0
6;naval_base_spawn;4346;10.000000;400;-1.570000;11207
6;naval_base_spawn;4363;10.000000;438;-1.570000;11207
6;anti_air_building;4274;11.000000;449;-1.570000;0
6;anti_air_building;4269;10.800000;453;-1.570000;0
6;anti_air_building;4312;10.700000;500;-1.570000;0
6;synthetic_refinery;4347;10.600000;445;-1.570000;0
6;nuclear_reactor_spawn;4268;11.000000;459;-1.570000;0
6;rocket_site_spawn;4294;11.200000;467;-1.570000;0
6;radar_station;4359;10.200000;440;-1.570000;0
6;fuel_silo;4358;10.300000;450;-1.570000;0
6;floating_harbor;4361;10.000000;437;-1.570000;0
6;stronghold_network;4284;10.400000;430;-1.570000;0
6;special_project_facility_spawn;4303;10.900000;524;-1.570000;0
6;special_project_facility_spawn;4323;10.600000;448;-1.570000;0
6;special_project_facility_spawn;4295;11.500000;500;-1.570000;0
6;special_project_facility_spawn;4302;11.000000;473;-1.570000;0
6;special_project_facility_spawn;4347;10.600000;441;-1.570000;0
6;special_project_facility_spawn;4334;10.700000;473;-1.570000;0
6;special_project_facility_spawn;4328;10.300000;437;-1.570000;0
6;special_project_facility_spawn;4279;10.900000;459;-1.570000;0
6;special_project_facility_spawn;4312;10.400000;442;-1.570000;0
6;special_project_facility_spawn;4293;11.300000;472;-1.570000;0
6;special_project_facility_spawn;4295;11.400000;508;-1.570000;0
6;special_project_facility_spawn;4298;11.600000;498;-1.570000;0
6;special_project_facility_spawn;4303;11.000000;474;-1.570000;0
6;special_project_facility_spawn;4364;10.400000;460;-1.570000;0
6;special_project_facility_spawn;4331;10.400000;438;-1.570000;0
6;special_project_facility_spawn;4358;10.100000;426;-1.570000;0
6;special_project_facility_spawn;4290;11.100000;469;-1.570000;0
6;special_project_facility_spawn;4301;11.200000;509;-1.570000;0
6;special_project_facility_spawn;4357;10.300000;443;-1.570000;0
6;special_project_facility_spawn;4278;10.900000;457;-1.570000;0
6;special_project_facility_spawn;4317;10.500000;521;-1.570000;0
7;supply_node;5222;10.700000;445;-1.570000;0
7;supply_node;5244;10.500000;418;-1.570000;0
7;supply_node;5245;12.100000;488;-1.570000;0
7;supply_node;5251;10.400000;414;-1.570000;0
7;supply_node;5263;12.200000;484;-1.570000;0
7;supply_node;5299;11.700000;460;-1.570000;0
7;supply_node;5236;11.300000;468;-1.570000;0
7;supply_node;5207;11.100000;479;-1.570000;0
7;supply_node;5205;10.300000;401;-1.570000;0
7;supply_node;5215;10.900000;463;-1.570000;0
7;supply_node;5259;11.100000;457;-1.570000;0
7;supply_node;5241;11.700000;500;-1.570000;0
7;supply_node;5281;12.000000;478;-1.570000;0
7;supply_node;5230;11.300000;493;-1.570000;0
7;supply_node;5263;10.800000;423;-1.570000;0
7;supply_node;5208;10.300000;426;-1.570000;0
