233;67;212;1;land;true;forest;1
234;54;222;1;land;false;plains;1
235;50;252;1;land;false;plains;1
236;29;203;1;land;false;plains;1
237;36;228;1;land;true;plains;1
238;74;213;1;land;false;forest;1
239;25;190;1;land;true;forest;1
240;90;252;1;land;false;forest;1
241;101;244;1;land;false;forest;1
242;84;224;1;land;false;forest;1
243;169;34;1;land;false;plains;1
244;154;42;1;land;false;plains;1
245;118;11;1;land;false;plains;1
246;133;16;1;land;false;forest;1
247;126;18;1;land;false;forest;1
248;112;16;1;land;false;plains;1
249;156;22;1;land;false;plains;1
250;144;5;1;land;false;forest;1
251;115;7;1;land;false;forest;1
252;169;8;1;land;false;plains;1
253;170;12;1;land;false;forest;1
254;111;20;1;land;false;plains;1
255;123;25;1;land;false;plains;1
256;161;15;1;land;false;forest;1
257;163;7;1;land;false;forest;1
258;28;194;1;land;false;forest;1
259;55;192;1;land;false;plains;1
260;38;193;1;land;false;forest;1
261;16;193;1;land;false;plains;1
262;55;188;1;land;false;forest;1
263;21;242;1;land;false;plains;1
264;6;176;1;land;false;plains;1
265;42;140;1;land;true;forest;1
266;57;120;1;land;true;plains;1
267;71;152;1;land;false;plains;1
268;70;136;1;land;false;plains;1
269;42;91;1;land;false;plains;1
270;7;108;1;land;true;plains;1
271;59;136;1;land;true;plains;1
272;31;117;1;land;false;plains;1
273;67;96;1;land;false;plains;1
274;47;157;1;land;false;plains;1
275;50;104;1;land;false;plains;1
276;59;120;1;land;false;plains;1
277;17;155;1;land;false;plains;1
278;63;111;1;land;false;plains;1
279;57;155;1;land;true;plains;1
280;67;152;1;land;false;plains;1
281;37;94;1;land;false;hills;1
282;63;100;1;land;false;plains;1
283;13;145;1;land;false;plains;1
284;27;154;1;land;true;plains;1
285;18;109;1;land;true;plains;1
286;51;111;1;land;false;plains;1
287;54;155;1;land;false;plains;1
288;35;136;1;land;true;plains;1
289;83;21;1;land;true;plains;1
290;20;92;1;land;false;plains;1
291;58;48;1;land;true;plains;1
292;26;50;1;land;true;plains;1
293;30;75;1;land;false;plains;1
294;17;90;1;land;false;plains;1
295;41;99;1;land;true;plains;1
296;48;86;1;land;false;plains;1
297;78;65;1;land;false;plains;1
298;28;41;1;land;false;plains;1
299;73;43;1;land;true;plains;1
300;102;48;1;land;false;mountain;1
301;100;109;1;land;false;plains;1
302;133;97;1;land;false;plains;1
303;137;115;1;land;false;plains;1
304;138;95;1;land;false;hills;1
305;166;89;1;land;false;plains;1
306;170;93;1;land;false;plains;1
307;110;59;1;land;false;plains;1
308;103;87;1;land;false;plains;1
309;149;87;1;land;false;mountain;1
310;106;50;1;land;false;hills;1
311;153;101;1;land;false;mountain;1
312;100;68;1;land;false;plains;1
313;128;74;1;land;false;hills;1
314;156;84;1;land;false;plains;1
315;142;96;1;land;false;plains;1
316;161;56;1;land;false;forest;1
317;144;79;1;land;false;hills;1
318;105;40;1;land;false;plains;1
319;105;93;1;land;false;plains;1
320;112;37;1;land;false;mountain;1
321;172;85;1;land;false;plains;1
322;121;62;1;land;false;plains;1
323;121;69;1;land;false;mountain;1
324;177;80;1;land;false;plains;1
325;162;109;1;land;false;plains;1
326;129;90;1;land;false;forest;1
327;101;36;1;land;false;hills;1
328;105;84;1;land;false;plains;1
329;145;40;1;land;false;hills;1
330;101;46;1;land;false;plains;1
331;167;115;1;land;false;hills;1
332;119;94;1;land;false;mountain;1
333;117;86;1;land;false;plains;1
334;117;96;1;land;false;hills;1
335;137;93;1;land;true;plains;1
336;168;87;1;land;false;plains;1
337;142;102;1;land;false;hills;1
338;149;81;1;land;false;plains;1
339;125;79;1;land;false;plains;1
340;128;108;1;land;false;plains;1
341;170;97;1;land;false;plains;1
342;127;65;1;land;false;plains;1
343;128;85;1;land;false;hills;1
344;170;60;1;land;false;mountain;1
345;224;94;1;land;false;mountain;1
346;236;124;1;land;false;mountain;1
347;182;83;1;land;false;mountain;1
348;217;113;1;land;false;mountain;1
349;223;80;1;land;false;mountain;1
350;171;90;1;land;false;mountain;1
351;223;122;1;land;false;hills;1
352;246;94;1;land;false;mountain;1
353;179;141;1;land;false;mountain;1
354;103;213;1;land;false;hills;1
355;110;239;1;land;false;mountain;1
356;125;242;1;land;false;hills;1
357;88;251;1;land;false;mountain;1
358;68;210;1;land;false;hills;1
359;113;229;1;land;false;plains;1
360;125;220;1;land;false;plains;1
361;121;225;1;land;false;plains;1
362;64;241;1;land;false;plains;1
363;119;247;1;land;false;hills;1
364;83;217;1;land;false;plains;1
365;85;245;1;land;false;plains;1
366;96;243;1;land;false;hills;1
367;111;228;1;land;false;hills;1
368;111;231;1;land;false;forest;1
369;94;232;1;land;false;mountain;1
370;137;231;1;land;false;forest;1
371;76;240;1;land;false;mountain;1
372;88;240;1;land;false;plains;1
373;81;214;1;land;false;plains;1
374;119;215;1;land;false;hills;1
375;87;248;1;land;false;plains;1
376;66;229;1;land;false;hills;1
377;129;217;1;land;false;jungle;1
378;122;240;1;land;true;jungle;1
379;113;205;1;land;false;jungle;1
380;95;223;1;land;true;jungle;1
381;77;226;1;land;false;hills;1
382;84;227;1;land;false;mountain;1
383;107;218;1;land;false;forest;1
384;67;232;1;land;true;forest;1
385;59;245;1;land;true;forest;1
386;59;212;1;land;false;forest;1
387;97;223;1;land;true;hills;1
388;86;220;1;land;false;jungle;1
389;59;216;1;land;true;jungle;1
390;80;231;1;land;true;forest;1
391;110;207;1;land;true;hills;1
392;58;206;1;land;false;jungle;1
393;121;239;1;land;true;forest;1
394;153;40;1;land;false;forest;1
395;122;72;1;land;false;forest;1
396;112;56;1;land;false;forest;1
397;117;51;1;land;false;forest;1
398;114;110;1;land;false;mountain;1
399;86;31;1;land;false;forest;1
400;105;109;1;land;false;forest;1
401;95;59;1;land;false;mountain;1
402;158;66;1;land;false;forest;1
403;118;50;1;land;false;forest;1
404;159;81;1;land;false;forest;1
405;144;60;1;land;false;forest;1
406;139;71;1;land;false;forest;1
407;164;82;1;land;false;forest;1
408;104;45;1;land;false;forest;1
409;92;90;1;land;false;forest;1
410;139;74;1;land;false;forest;1
411;147;103;1;land;false;forest;1
412;86;47;1;land;false;forest;1
413;112;108;1;land;false;forest;1
414;136;33;1;land;false;forest;1
415;172;97;1;land;false;hills;1
416;149;55;1;land;false;forest;1
417;121;127;1;land;false;forest;1
418;122;64;1;land;false;forest;1
419;191;67;1;land;true;forest;1
420;137;129;1;land;false;plains;1
421;142;69;1;land;false;forest;1
422;180;102;1;land;true;plains;1
423;128;115;1;land;false;forest;1
424;157;130;1;land;false;forest;1
425;135;102;1;land;true;forest;1
426;188;64;1;land;true;plains;1
427;136;116;1;land;true;forest;1
428;126;130;1;land;false;plains;1
429;148;73;1;land;false;forest;1
430;140;86;1;land;false;hills;1
431;118;85;1;land;false;plains;1
432;157;98;1;land;false;hills;1
433;157;73;1;land;false;forest;1
434;144;101;1;land;false;forest;1
435;132;82;1;land;false;forest;1
436;166;79;1;land;false;forest;1
437;164;121;1;land;false;plains;1
438;142;61;1;land;false;plains;1
439;174;80;1;land;false;forest;1
440;168;102;1;land;false;forest;1
441;192;81;1;land;true;forest;1
442;153;55;1;land;false;plains;1
443;137;63;1;land;false;hills;1
444;163;54;1;land;false;forest;1
445;147;89;1;land;false;forest;1
446;123;130;1;land;false;mountain;1
447;167;118;1;land;false;forest;1
448;145;117;1;land;false;hills;1
449;124;127;1;land;false;forest;1
450;128;87;1;land;false;forest;1
451;147;114;1;land;false;plains;1
452;165;131;1;land;false;forest;1
453;194;98;1;land;false;forest;1
454;171;105;1;land;false;forest;1
455;123;70;1;land;false;mountain;1
456;146;107;1;land;false;hills;1
457;103;129;1;land;false;plains;1
458;116;171;1;land;false;mountain;1
459;129;142;1;land;false;forest;1
460;112;129;1;land;false;plains;1
461;92;175;1;land;false;hills;1
462;143;182;1;land;false;plains;1
463;71;140;1;land;false;hills;1
464;111;120;1;land;false;mountain;1
465;70;141;1;land;false;mountain;1
466;123;156;1;land;false;plains;1
467;148;152;1;land;false;forest;1
468;133;127;1;land;false;plains;1
469;104;86;1;land;false;forest;1
470;103;98;1;land;false;forest;1
471;96;63;1;land;false;plains;1
472;102;51;1;land;false;plains;1
473;51;40;1;land;false;forest;1
474;92;37;1;land;false;forest;1
475;85;67;1;land;false;plains;1
476;46;76;1;land;false;plains;1
477;113;88;1;land;false;forest;1
478;80;102;1;land;false;hills;1
479;111;82;1;land;false;forest;1
480;82;37;1;land;false;plains;1
481;240;223;1;land;false;forest;1
482;184;239;1;land;false;plains;1
483;251;226;1;land;false;plains;1
484;250;177;1;land;false;plains;1
485;214;234;1;land;false;hills;1
486;192;199;1;land;false;plains;1
487;197;213;1;land;false;forest;1
488;184;190;1;land;false;forest;1
489;242;234;1;land;false;plains;1
490;188;183;1;land;false;plains;1
491;200;228;1;land;false;hills;1
492;201;222;1;land;false;hills;1
493;193;171;1;land;false;hills;1
494;190;213;1;land;false;plains;1
495;183;192;1;land;false;plains;1
496;239;211;1;land;false;hills;1
497;219;213;1;land;false;forest;1
498;248;188;1;land;false;plains;1
499;241;221;1;land;false;hills;1
500;252;183;1;land;false;forest;1
501;222;194;1;land;false;forest;1
502;169;238;1;land;true;plains;1
503;165;205;1;land;false;forest;1
504;121;214;1;land;true;forest;1
505;132;239;1;land;true;plains;1
506;136;239;1;land;false;plains;1
507;163;225;1;land;true;plains;1
508;161;220;1;land;true;forest;1
509;142;253;1;land;true;forest;1
510;147;225;1;land;false;plains;1
511;16;54;1;land;false;forest;1
512;63;19;1;land;true;plains;1
513;50;38;1;land;false;plains;1
514;73;68;1;land;true;forest;1
515;22;79;1;land;true;forest;1
516;51;75;1;land;true;plains;1
517;5;65;1;land;true;forest;1
518;175;108;1;land;false;plains;1
519;124;113;1;land;false;plains;1
520;129;84;1;land;false;plains;1
521;153;85;1;land;false;plains;1
522;140;135;1;land;false;hills;1
523;160;113;1;land;false;forest;1
524;158;97;1;land;false;plains;1
525;173;58;1;land;false;plains;1
526;139;78;1;land;false;plains;1
527;162;108;1;land;false;forest;1
528;123;129;1;land;false;plains;1
529;201;70;1;land;false;plains;1
530;200;116;1;land;false;plains;1
531;188;95;1;land;false;plains;1
532;160;62;1;land;false;plains;1
533;126;75;1;land;false;plains;1
534;190;108;1;land;false;plains;1
535;134;115;1;land;false;plains;1
536;124;63;1;land;false;plains;1
537;130;121;1;land;false;plains;1
538;170;176;1;land;false;forest;1
539;202;203;1;land;true;jungle;1
540;177;162;1;land;false;forest;1
541;196;164;1;land;false;forest;1
542;215;154;1;land;true;jungle;1
543;205;178;1;land;true;jungle;1
544;208;187;1;land;true;forest;1
545;182;148;1;land;false;jungle;1
546;214;159;1;land;false;forest;1
547;194;192;1;land;true;forest;1
548;229;171;1;land;false;jungle;1
549;187;208;1;land;false;forest;1
550;172;165;1;land;false;plains;1
551;196;150;1;land;false;jungle;1
552;231;215;1;land;false;forest;1
553;173;103;1;land;false;hills;1
554;170;148;1;land;false;forest;1
555;220;118;1;land;true;forest;1
556;197;91;1;land;false;hills;1
557;235;98;1;land;true;plains;1
558;218;130;1;land;true;forest;1
559;227;140;1;land;false;forest;1
560;190;115;1;land;true;forest;1
561;175;77;1;land;false;forest;1
562;227;148;1;land;false;hills;1
563;167;75;1;land;false;forest;1
564;186;84;1;land;false;hills;1
565;212;90;1;land;false;plains;1
566;177;128;1;land;false;forest;1
567;242;83;1;land;false;forest;1
568;164;94;1;land;true;plains;1
569;217;88;1;land;false;forest;1
570;229;134;1;land;false;forest;1
571;195;26;1;land;false;hills;1
572;201;2;1;land;true;jungle;1
573;176;15;1;land;true;forest;1
574;182;43;1;land;false;forest;1
575;215;42;1;land;true;jungle;1
576;171;33;1;land;false;hills;1
577;172;41;1;land;true;jungle;1
578;154;18;1;land;false;forest;1
579;211;33;1;land;true;forest;1
580;146;21;1;land;true;jungle;1
581;160;3;1;land;true;jungle;1
582;212;28;1;land;false;jungle;1
583;154;28;1;land;false;forest;1
584;170;37;1;land;false;hills;1
585;157;0;1;land;true;jungle;1
586;158;42;1;land;true;jungle;1
587;184;97;1;land;false;plains;1
588;172;74;1;land;false;plains;1
589;170;111;1;land;false;plains;1
590;138;89;1;land;false;plains;1
591;171;112;1;land;false;plains;1
592;177;100;1;land;true;plains;1
593;195;84;1;land;false;plains;1
594;152;121;1;land;false;plains;1
595;191;118;1;land;false;hills;1
596;160;72;1;land;true;plains;1
597;163;110;1;land;true;plains;1
598;201;120;1;land;true;plains;1
599;164;72;1;land;false;plains;1
600;157;102;1;land;false;mountain;1
601;181;115;1;land;false;hills;1
602;190;113;1;land;false;forest;1
603;197;78;1;land;false;plains;1
604;219;94;1;land;false;hills;1
605;175;62;1;land;false;plains;1
606;233;127;1;land;false;forest;1
607;242;134;1;land;false;forest;1
608;244;61;1;land;false;hills;1
609;201;79;1;land;false;hills;1
610;231;80;1;land;false;hills;1
611;200;88;1;land;false;hills;1
612;230;88;1;land;false;plains;1
613;213;71;1;land;false;plains;1
614;195;129;1;land;false;plains;1
615;208;78;1;land;false;plains;1
616;209;71;1;land;false;forest;1
617;219;7;1;land;false;hills;1
618;206;21;1;land;false;forest;1
619;228;1;1;land;false;plains;1
620;197;25;1;land;false;plains;1
621;217;34;1;land;false;forest;1
622;221;33;1;land;false;forest;1
623;227;47;1;land;false;hills;1
624;214;36;1;land;false;hills;1
625;221;6;1;land;false;plains;1
626;179;3;1;land;false;hills;1
627;197;55;1;land;false;hills;1
628;197;34;1;land;false;plains;1
629;224;61;1;land;false;plains;1
630;197;33;1;land;false;hills;1
631;175;38;1;land;false;hills;1
632;175;18;1;land;false;plains;1
633;234;20;1;land;false;hills;1
634;252;3;1;land;false;plains;1
635;179;44;1;land;false;forest;1
636;90;203;1;land;true;forest;1
637;76;196;1;land;false;plains;1
638;123;249;1;land;true;forest;1
639;110;201;1;land;false;plains;1
640;95;230;1;land;true;forest;1
641;88;253;1;land;true;plains;1
642;87;239;1;land;true;forest;1
643;104;193;1;land;false;plains;1
644;102;192;1;land;true;forest;1
645;84;211;1;land;false;plains;1
646;115;242;1;land;false;forest;1
647;56;189;1;land;true;forest;1
648;93;230;1;land;true;forest;1
649;89;189;1;land;false;plains;1
650;126;60;1;land;false;hills;1
651;148;89;1;land;false;forest;1
652;140;67;1;land;false;hills;1
653;97;57;1;land;false;hills;1
654;97;48;1;land;false;forest;1
655;145;59;1;land;false;plains;1
656;138;54;1;land;false;hills;1
657;148;54;1;land;false;hills;1
658;133;91;1;land;false;forest;1
659;30;162;1;land;true;forest;1
660;30;118;1;land;true;forest;1
661;49;162;1;land;false;forest;1
662;42;166;1;land;true;forest;1
663;26;157;1;land;true;forest;1
664;50;161;1;land;false;plains;1
665;39;121;1;land;true;forest;1
666;34;112;1;land;false;forest;1
667;6;151;1;land;true;forest;1
668;9;130;1;land;true;forest;1
669;19;129;1;land;true;forest;1
670;34;98;1;land;true;forest;1
671;46;105;1;land;false;forest;1
672;13;98;1;land;true;forest;1
673;37;154;1;land;true;forest;1
674;42;116;1;land;false;forest;1
675;37;99;1;land;true;forest;1
676;35;91;1;land;false;forest;1
677;25;136;1;land;false;forest;1
678;26;113;1;land;false;forest;1
679;42;101;1;land;true;forest;1
680;24;140;1;land;true;forest;1
681;21;105;1;land;false;forest;1
682;41;114;1;land;false;forest;1
683;9;140;1;land;false;jungle;1
684;1;146;1;land;false;forest;1
685;5;93;1;land;false;forest;1
686;5;115;1;land;false;forest;1
687;57;42;1;land;false;forest;1
688;63;57;1;land;false;mountain;1
689;41;55;1;land;false;forest;1
690;7;2;1;land;false;forest;1
691;17;27;1;land;false;forest;1
692;6;207;1;land;false;forest;1
693;51;237;1;land;true;plains;1
694;45;186;1;land;false;forest;1
695;46;200;1;land;false;forest;1
696;19;242;1;land;false;forest;1
697;49;233;1;land;false;hills;1
698;69;189;1;land;false;forest;1
699;42;230;1;land;false;forest;1
700;36;250;1;land;false;forest;1
701;74;253;1;land;false;forest;1
702;70;239;1;land;true;plains;1
703;74;188;1;land;false;forest;1
704;29;184;1;land;false;forest;1
705;42;221;1;land;false;forest;1
706;51;231;1;land;false;forest;1
707;52;210;1;land;false;plains;1
708;9;249;1;land;false;hills;1
709;16;246;1;land;false;forest;1
710;2;202;1;land;false;forest;1
711;57;244;1;land;false;forest;1
712;62;228;1;land;false;plains;1
713;39;251;1;land;false;forest;1
714;13;208;1;land;false;forest;1
715;23;250;1;land;false;forest;1
716;12;245;1;land;false;forest;1
717;89;84;1;land;false;forest;1
718;51;24;1;land;false;forest;1
719;81;32;1;land;true;forest;1
720;56;15;1;land;false;forest;1
721;72;45;1;land;false;forest;1
722;36;12;1;land;true;forest;1
723;90;18;1;land;true;forest;1
724;83;113;1;land;false;forest;1
725;18;105;1;land;false;hills;1
726;70;97;1;land;false;forest;1
727;73;111;1;land;false;forest;1
728;74;96;1;land;false;plains;1
729;42;115;1;land;false;plains;1
730;81;109;1;land;false;forest;1
731;91;110;1;land;false;forest;1
732;91;113;1;land;false;hills;1
733;54;122;1;land;false;forest;1
734;55;157;1;land;false;forest;1
735;45;136;1;land;false;forest;1
736;52;114;1;land;false;forest;1
737;63;120;1;land;false;hills;1
738;57;110;1;land;false;forest;1
739;61;100;1;land;false;plains;1
740;58;141;1;land;false;forest;1
741;135;114;1;land;false;jungle;1
742;107;103;1;land;false;forest;1
743;152;92;1;land;false;forest;1
744;161;104;1;land;false;forest;1
745;164;87;1;land;false;forest;1
746;166;98;1;land;false;forest;1
747;106;94;1;land;false;plains;1
748;131;62;1;land;false;forest;1
749;142;49;1;land;false;forest;1
750;159;89;1;land;false;forest;1
751;137;112;1;land;false;forest;1
752;115;54;1;land;false;forest;1
753;108;127;1;land;true;forest;1
754;163;55;1;land;true;forest;1
755;158;106;1;land;false;forest;1
756;140;104;1;land;false;plains;1
757;135;112;1;land;true;forest;1
758;150;50;1;land;false;plains;1
759;132;96;1;land;false;jungle;1
760;157;84;1;land;false;jungle;1
761;184;92;1;land;false;forest;1
762;125;107;1;land;false;forest;1
763;134;97;1;land;false;plains;1
764;93;35;1;land;false;forest;1
765;80;84;1;land;false;hills;1
766;158;50;1;land;false;mountain;1
767;110;43;1;land;false;forest;1
768;143;41;1;land;false;forest;1
769;149;50;1;land;false;hills;1
770;94;88;1;land;false;hills;1
771;135;82;1;land;false;forest;1
772;145;29;1;land;false;forest;1
773;90;34;1;land;false;forest;1
774;170;38;1;land;false;plains;1
775;184;24;1;land;false;plains;1
776;213;36;1;land;false;plains;1
777;200;41;1;land;false;plains;1
778;184;51;1;land;false;plains;1
779;242;60;1;land;false;plains;1
780;239;46;1;land;false;plains;1
781;173;49;1;land;false;forest;1
782;230;7;1;land;false;plains;1
783;238;30;1;land;false;plains;1
784;194;52;1;land;false;plains;1
785;219;45;1;land;false;plains;1
786;179;33;1;land;false;plains;1
787;176;18;1;land;false;plains;1
788;220;31;1;land;false;plains;1
789;211;11;1;land;false;plains;1
790;207;48;1;land;false;plains;1
791;226;50;1;land;false;plains;1
792;192;6;1;land;false;forest;1
793;227;13;1;land;false;plains;1
794;40;68;1;land;false;plains;1
795;59;64;1;land;false;hills;1
796;30;37;1;land;false;plains;1
797;60;57;1;land;false;hills;1
798;22;61;1;land;false;hills;1
799;51;17;1;land;false;forest;1
800;44;79;1;land;false;hills;1
801;35;35;1;land;false;plains;1
802;65;59;1;land;false;hills;1
803;120;171;1;land;false;hills;1
804;109;171;1;land;false;forest;1
805;114;167;1;land;false;mountain;1
806;124;144;1;land;false;forest;1
807;128;184;1;land;false;hills;1
808;138;164;1;land;false;hills;1
809;132;142;1;land;false;mountain;1
810;66;161;1;land;false;mountain;1
811;138;131;1;land;false;mountain;1
812;115;140;1;land;false;plains;1
813;138;180;1;land;false;forest;1
814;79;185;1;land;false;hills;1
815;135;149;1;land;false;mountain;1
816;126;162;1;land;false;mountain;1
817;106;128;1;land;false;plains;1
